participants,pitch,condition,instrument,response
16,587.329535834816,HRSE,vocal,3
16,587.329535834816,congr.,vocal,4
16,739.98884542327,LRSE,vocal,4
16,739.98884542327,MRSE,vocal,3
16,739.98884542327,HRSE,vocal,5
16,739.98884542327,congr.,vocal,4
16,932.327523036181,LRSE,vocal,4
16,932.327523036181,MRSE,vocal,4
16,932.327523036181,HRSE,vocal,3
16,932.327523036181,congr.,vocal,NaN
16,1174.65907166963,LRSE,vocal,2
16,1174.65907166963,MRSE,vocal,2
16,1174.65907166963,HRSE,vocal,3
16,1174.65907166963,congr.,vocal,NaN
16,1479.97769084654,LRSE,vocal,3
16,1479.97769084654,MRSE,vocal,3
16,1479.97769084654,HRSE,vocal,2
16,1479.97769084654,congr.,vocal,NaN
16,1864.65504607236,LRSE,vocal,2
16,1864.65504607236,MRSE,vocal,1
16,1864.65504607236,HRSE,vocal,2
16,1864.65504607236,congr.,vocal,NaN
16,2349.31814333926,LRSE,vocal,1
16,2349.31814333926,MRSE,vocal,3
16,2349.31814333926,HRSE,vocal,1
16,2349.31814333926,congr.,vocal,NaN
16,2959.95538169308,LRSE,vocal,4
16,2959.95538169308,MRSE,vocal,3
16,2959.95538169308,HRSE,vocal,3
16,2959.95538169308,congr.,vocal,NaN
17,46.2493028389544,LRSE,vocal,1
17,46.2493028389544,MRSE,vocal,2
17,46.2493028389544,HRSE,vocal,2
17,46.2493028389544,congr.,vocal,NaN
17,58.2704701897613,LRSE,vocal,2
17,58.2704701897613,MRSE,vocal,1
17,58.2704701897613,HRSE,vocal,1
17,58.2704701897613,congr.,vocal,NaN
17,73.416191979352,LRSE,vocal,4
17,73.416191979352,MRSE,vocal,2
17,73.416191979352,HRSE,vocal,2
17,73.416191979352,congr.,vocal,NaN
17,92.4986056779087,LRSE,vocal,1
17,92.4986056779087,MRSE,vocal,2
17,92.4986056779087,HRSE,vocal,2
17,92.4986056779087,congr.,vocal,NaN
17,116.540940379523,LRSE,vocal,2
17,116.540940379523,MRSE,vocal,2
17,116.540940379523,HRSE,vocal,2
17,116.540940379523,congr.,vocal,NaN
17,146.832383958704,LRSE,vocal,2
17,146.832383958704,MRSE,vocal,3
17,146.832383958704,HRSE,vocal,1
17,146.832383958704,congr.,vocal,NaN
17,184.997211355817,LRSE,vocal,1
17,184.997211355817,MRSE,vocal,1
17,184.997211355817,HRSE,vocal,2
17,184.997211355817,congr.,vocal,1
17,233.081880759045,LRSE,vocal,5
17,233.081880759045,MRSE,vocal,1
17,233.081880759045,HRSE,vocal,2
17,233.081880759045,congr.,vocal,2
17,293.664767917408,LRSE,vocal,1
17,293.664767917408,MRSE,vocal,3
17,293.664767917408,HRSE,vocal,2
17,293.664767917408,congr.,vocal,1
17,369.994422711635,LRSE,vocal,3
17,369.994422711635,MRSE,vocal,1
17,369.994422711635,HRSE,vocal,3
17,369.994422711635,congr.,vocal,5
17,466.163761518091,LRSE,vocal,5
17,466.163761518091,MRSE,vocal,3
17,466.163761518091,HRSE,vocal,2
17,466.163761518091,congr.,vocal,5
17,587.329535834816,LRSE,vocal,5
17,587.329535834816,MRSE,vocal,2
17,587.329535834816,HRSE,vocal,2
17,587.329535834816,congr.,vocal,5
17,739.98884542327,LRSE,vocal,1
17,739.98884542327,MRSE,vocal,2
17,739.98884542327,HRSE,vocal,2
17,739.98884542327,congr.,vocal,2
17,932.327523036181,LRSE,vocal,2
17,932.327523036181,MRSE,vocal,5
17,932.327523036181,HRSE,vocal,1
17,932.327523036181,congr.,vocal,NaN
17,1174.65907166963,LRSE,vocal,5
17,1174.65907166963,MRSE,vocal,4
17,1174.65907166963,HRSE,vocal,5
17,1174.65907166963,congr.,vocal,NaN
17,1479.97769084654,LRSE,vocal,3
17,1479.97769084654,MRSE,vocal,2
17,1479.97769084654,HRSE,vocal,1
17,1479.97769084654,congr.,vocal,NaN
17,1864.65504607236,LRSE,vocal,1
17,1864.65504607236,MRSE,vocal,4
17,1864.65504607236,HRSE,vocal,2
17,1864.65504607236,congr.,vocal,NaN
17,2349.31814333926,LRSE,vocal,2
17,2349.31814333926,MRSE,vocal,4
17,2349.31814333926,HRSE,vocal,3
17,2349.31814333926,congr.,vocal,NaN
17,2959.95538169308,LRSE,vocal,5
17,2959.95538169308,MRSE,vocal,1
17,2959.95538169308,HRSE,vocal,2
17,2959.95538169308,congr.,vocal,NaN
18,46.2493028389544,LRSE,vocal,2.25
18,46.2493028389544,MRSE,vocal,3.5
18,46.2493028389544,HRSE,vocal,2.25
18,46.2493028389544,congr.,vocal,NaN
18,58.2704701897613,LRSE,vocal,3.5
18,58.2704701897613,MRSE,vocal,3.5
18,58.2704701897613,HRSE,vocal,2.25
18,58.2704701897613,congr.,vocal,NaN
18,73.416191979352,LRSE,vocal,2.25
18,73.416191979352,MRSE,vocal,2.25
18,73.416191979352,HRSE,vocal,2.25
18,73.416191979352,congr.,vocal,NaN
18,92.4986056779087,LRSE,vocal,3.5
18,92.4986056779087,MRSE,vocal,3.5
18,92.4986056779087,HRSE,vocal,2.25
18,92.4986056779087,congr.,vocal,NaN
18,116.540940379523,LRSE,vocal,3.5
18,116.540940379523,MRSE,vocal,2.25
18,116.540940379523,HRSE,vocal,2.25
18,116.540940379523,congr.,vocal,NaN
18,146.832383958704,LRSE,vocal,3.5
18,146.832383958704,MRSE,vocal,2.25
18,146.832383958704,HRSE,vocal,2.25
18,146.832383958704,congr.,vocal,NaN
18,184.997211355817,LRSE,vocal,4.75
18,184.997211355817,MRSE,vocal,6
18,184.997211355817,HRSE,vocal,3.5
18,184.997211355817,congr.,vocal,4.75
18,233.081880759045,LRSE,vocal,4.75
18,233.081880759045,MRSE,vocal,4.75
18,233.081880759045,HRSE,vocal,3.5
18,233.081880759045,congr.,vocal,3.5
18,293.664767917408,LRSE,vocal,3.5
18,293.664767917408,MRSE,vocal,6
18,293.664767917408,HRSE,vocal,3.5
18,293.664767917408,congr.,vocal,6
18,369.994422711635,LRSE,vocal,6
18,369.994422711635,MRSE,vocal,4.75
18,369.994422711635,HRSE,vocal,6
18,369.994422711635,congr.,vocal,2.25
18,466.163761518091,LRSE,vocal,3.5
18,466.163761518091,MRSE,vocal,4.75
18,466.163761518091,HRSE,vocal,3.5
18,466.163761518091,congr.,vocal,2.25
18,587.329535834816,LRSE,vocal,6
18,587.329535834816,MRSE,vocal,4.75
18,587.329535834816,HRSE,vocal,4.75
18,587.329535834816,congr.,vocal,4.75
18,739.98884542327,LRSE,vocal,4.75
18,739.98884542327,MRSE,vocal,2.25
18,739.98884542327,HRSE,vocal,4.75
18,739.98884542327,congr.,vocal,2.25
18,932.327523036181,LRSE,vocal,4.75
18,932.327523036181,MRSE,vocal,2.25
18,932.327523036181,HRSE,vocal,2.25
18,932.327523036181,congr.,vocal,NaN
18,1174.65907166963,LRSE,vocal,2.25
18,1174.65907166963,MRSE,vocal,3.5
18,1174.65907166963,HRSE,vocal,3.5
18,1174.65907166963,congr.,vocal,NaN
18,1479.97769084654,LRSE,vocal,3.5
18,1479.97769084654,MRSE,vocal,2.25
18,1479.97769084654,HRSE,vocal,2.25
18,1479.97769084654,congr.,vocal,NaN
18,1864.65504607236,LRSE,vocal,1
18,1864.65504607236,MRSE,vocal,1
18,1864.65504607236,HRSE,vocal,1
18,1864.65504607236,congr.,vocal,NaN
18,2349.31814333926,LRSE,vocal,1
18,2349.31814333926,MRSE,vocal,1
18,2349.31814333926,HRSE,vocal,1
18,2349.31814333926,congr.,vocal,NaN
18,2959.95538169308,LRSE,vocal,2.25
18,2959.95538169308,MRSE,vocal,2.25
18,2959.95538169308,HRSE,vocal,3.5
18,2959.95538169308,congr.,vocal,NaN
19,46.2493028389544,LRSE,vocal,2
19,46.2493028389544,MRSE,vocal,2
19,46.2493028389544,HRSE,vocal,1
19,46.2493028389544,congr.,vocal,NaN
19,58.2704701897613,LRSE,vocal,4
19,58.2704701897613,MRSE,vocal,3
19,58.2704701897613,HRSE,vocal,3
19,58.2704701897613,congr.,vocal,NaN
19,73.416191979352,LRSE,vocal,2
19,73.416191979352,MRSE,vocal,3
19,73.416191979352,HRSE,vocal,2
19,73.416191979352,congr.,vocal,NaN
19,92.4986056779087,LRSE,vocal,3
19,92.4986056779087,MRSE,vocal,3
19,92.4986056779087,HRSE,vocal,1
19,92.4986056779087,congr.,vocal,NaN
19,116.540940379523,LRSE,vocal,3
19,116.540940379523,MRSE,vocal,2
19,116.540940379523,HRSE,vocal,3
19,116.540940379523,congr.,vocal,NaN
19,146.832383958704,LRSE,vocal,2
19,146.832383958704,MRSE,vocal,2
19,146.832383958704,HRSE,vocal,3
19,146.832383958704,congr.,vocal,NaN
19,184.997211355817,LRSE,vocal,2
19,184.997211355817,MRSE,vocal,2
19,184.997211355817,HRSE,vocal,2
19,184.997211355817,congr.,vocal,3
19,233.081880759045,LRSE,vocal,3
19,233.081880759045,MRSE,vocal,2
19,233.081880759045,HRSE,vocal,3
19,233.081880759045,congr.,vocal,3
19,293.664767917408,LRSE,vocal,1
19,293.664767917408,MRSE,vocal,4
19,293.664767917408,HRSE,vocal,3
19,293.664767917408,congr.,vocal,3
19,369.994422711635,LRSE,vocal,3
19,369.994422711635,MRSE,vocal,4
19,369.994422711635,HRSE,vocal,3
19,369.994422711635,congr.,vocal,3
19,466.163761518091,LRSE,vocal,3
19,466.163761518091,MRSE,vocal,4
19,466.163761518091,HRSE,vocal,2
19,466.163761518091,congr.,vocal,2
19,587.329535834816,LRSE,vocal,4
19,587.329535834816,MRSE,vocal,3
19,587.329535834816,HRSE,vocal,2
19,587.329535834816,congr.,vocal,4
19,739.98884542327,LRSE,vocal,3
19,739.98884542327,MRSE,vocal,3
19,739.98884542327,HRSE,vocal,1
19,739.98884542327,congr.,vocal,3
19,932.327523036181,LRSE,vocal,2
19,932.327523036181,MRSE,vocal,3
19,932.327523036181,HRSE,vocal,2
19,932.327523036181,congr.,vocal,NaN
19,1174.65907166963,LRSE,vocal,3
19,1174.65907166963,MRSE,vocal,3
19,1174.65907166963,HRSE,vocal,2
19,1174.65907166963,congr.,vocal,NaN
19,1479.97769084654,LRSE,vocal,2
19,1479.97769084654,MRSE,vocal,3
19,1479.97769084654,HRSE,vocal,3
19,1479.97769084654,congr.,vocal,NaN
19,1864.65504607236,LRSE,vocal,1
19,1864.65504607236,MRSE,vocal,1
19,1864.65504607236,HRSE,vocal,1
19,1864.65504607236,congr.,vocal,NaN
19,2349.31814333926,LRSE,vocal,1
19,2349.31814333926,MRSE,vocal,1
19,2349.31814333926,HRSE,vocal,1
19,2349.31814333926,congr.,vocal,NaN
19,2959.95538169308,LRSE,vocal,2
19,2959.95538169308,MRSE,vocal,1
19,2959.95538169308,HRSE,vocal,1
19,2959.95538169308,congr.,vocal,NaN
20,46.2493028389544,LRSE,vocal,3
20,46.2493028389544,MRSE,vocal,4
20,46.2493028389544,HRSE,vocal,2
20,46.2493028389544,congr.,vocal,NaN
20,58.2704701897613,LRSE,vocal,2
20,58.2704701897613,MRSE,vocal,4
20,58.2704701897613,HRSE,vocal,2
20,58.2704701897613,congr.,vocal,NaN
20,73.416191979352,LRSE,vocal,5
20,73.416191979352,MRSE,vocal,4
20,73.416191979352,HRSE,vocal,1
20,73.416191979352,congr.,vocal,NaN
20,92.4986056779087,LRSE,vocal,3
20,92.4986056779087,MRSE,vocal,3
20,92.4986056779087,HRSE,vocal,3
20,92.4986056779087,congr.,vocal,NaN
20,116.540940379523,LRSE,vocal,5
20,116.540940379523,MRSE,vocal,2
20,116.540940379523,HRSE,vocal,2
20,116.540940379523,congr.,vocal,NaN
20,146.832383958704,LRSE,vocal,5
20,146.832383958704,MRSE,vocal,4
20,146.832383958704,HRSE,vocal,3
20,146.832383958704,congr.,vocal,NaN
20,184.997211355817,LRSE,vocal,2
20,184.997211355817,MRSE,vocal,5
20,184.997211355817,HRSE,vocal,3
20,184.997211355817,congr.,vocal,5
20,233.081880759045,LRSE,vocal,2
20,233.081880759045,MRSE,vocal,5
20,233.081880759045,HRSE,vocal,2
20,233.081880759045,congr.,vocal,6
20,293.664767917408,LRSE,vocal,5
20,293.664767917408,MRSE,vocal,3
20,293.664767917408,HRSE,vocal,3
20,293.664767917408,congr.,vocal,3
20,369.994422711635,LRSE,vocal,4
20,369.994422711635,MRSE,vocal,4
20,369.994422711635,HRSE,vocal,4
20,369.994422711635,congr.,vocal,6
20,466.163761518091,LRSE,vocal,3
20,466.163761518091,MRSE,vocal,5
20,466.163761518091,HRSE,vocal,3
20,466.163761518091,congr.,vocal,6
20,587.329535834816,LRSE,vocal,4
20,587.329535834816,MRSE,vocal,2
20,587.329535834816,HRSE,vocal,4
20,587.329535834816,congr.,vocal,4
20,739.98884542327,LRSE,vocal,2
20,739.98884542327,MRSE,vocal,4
20,739.98884542327,HRSE,vocal,3
20,739.98884542327,congr.,vocal,4
20,932.327523036181,LRSE,vocal,3
20,932.327523036181,MRSE,vocal,4
20,932.327523036181,HRSE,vocal,4
20,932.327523036181,congr.,vocal,NaN
20,1174.65907166963,LRSE,vocal,2
20,1174.65907166963,MRSE,vocal,3
20,1174.65907166963,HRSE,vocal,2
20,1174.65907166963,congr.,vocal,NaN
20,1479.97769084654,LRSE,vocal,3
20,1479.97769084654,MRSE,vocal,4
20,1479.97769084654,HRSE,vocal,3
20,1479.97769084654,congr.,vocal,NaN
20,1864.65504607236,LRSE,vocal,3
20,1864.65504607236,MRSE,vocal,3
20,1864.65504607236,HRSE,vocal,2
20,1864.65504607236,congr.,vocal,NaN
20,2349.31814333926,LRSE,vocal,3
20,2349.31814333926,MRSE,vocal,4
20,2349.31814333926,HRSE,vocal,2
20,2349.31814333926,congr.,vocal,NaN
20,2959.95538169308,LRSE,vocal,3
20,2959.95538169308,MRSE,vocal,3
20,2959.95538169308,HRSE,vocal,1
20,2959.95538169308,congr.,vocal,NaN
21,46.2493028389544,LRSE,vocal,2
21,46.2493028389544,MRSE,vocal,3
21,46.2493028389544,HRSE,vocal,2
21,46.2493028389544,congr.,vocal,NaN
21,58.2704701897613,LRSE,vocal,3
21,58.2704701897613,MRSE,vocal,4
21,58.2704701897613,HRSE,vocal,1
21,58.2704701897613,congr.,vocal,NaN
21,73.416191979352,LRSE,vocal,5
21,73.416191979352,MRSE,vocal,2
21,73.416191979352,HRSE,vocal,2
21,73.416191979352,congr.,vocal,NaN
21,92.4986056779087,LRSE,vocal,3
21,92.4986056779087,MRSE,vocal,4
21,92.4986056779087,HRSE,vocal,1
21,92.4986056779087,congr.,vocal,NaN
21,116.540940379523,LRSE,vocal,3
21,116.540940379523,MRSE,vocal,5
21,116.540940379523,HRSE,vocal,2
21,116.540940379523,congr.,vocal,NaN
21,146.832383958704,LRSE,vocal,5
21,146.832383958704,MRSE,vocal,4
21,146.832383958704,HRSE,vocal,3
21,146.832383958704,congr.,vocal,NaN
21,184.997211355817,LRSE,vocal,5
21,184.997211355817,MRSE,vocal,6
21,184.997211355817,HRSE,vocal,2
21,184.997211355817,congr.,vocal,5
21,233.081880759045,LRSE,vocal,5
21,233.081880759045,MRSE,vocal,4
21,233.081880759045,HRSE,vocal,3
21,233.081880759045,congr.,vocal,6
21,293.664767917408,LRSE,vocal,4
21,293.664767917408,MRSE,vocal,4
21,293.664767917408,HRSE,vocal,4
21,293.664767917408,congr.,vocal,4
21,369.994422711635,LRSE,vocal,6
21,369.994422711635,MRSE,vocal,5
21,369.994422711635,HRSE,vocal,2
21,369.994422711635,congr.,vocal,6
21,466.163761518091,LRSE,vocal,6
21,466.163761518091,MRSE,vocal,3
21,466.163761518091,HRSE,vocal,2
21,466.163761518091,congr.,vocal,5
21,587.329535834816,LRSE,vocal,5
21,587.329535834816,MRSE,vocal,2
21,587.329535834816,HRSE,vocal,4
21,587.329535834816,congr.,vocal,4
21,739.98884542327,LRSE,vocal,4
21,739.98884542327,MRSE,vocal,4
21,739.98884542327,HRSE,vocal,5
21,739.98884542327,congr.,vocal,5
21,932.327523036181,LRSE,vocal,5
21,932.327523036181,MRSE,vocal,3
21,932.327523036181,HRSE,vocal,3
21,932.327523036181,congr.,vocal,NaN
21,1174.65907166963,LRSE,vocal,2
21,1174.65907166963,MRSE,vocal,3
21,1174.65907166963,HRSE,vocal,3
21,1174.65907166963,congr.,vocal,NaN
21,1479.97769084654,LRSE,vocal,5
21,1479.97769084654,MRSE,vocal,3
21,1479.97769084654,HRSE,vocal,4
21,1479.97769084654,congr.,vocal,NaN
21,1864.65504607236,LRSE,vocal,3
21,1864.65504607236,MRSE,vocal,4
21,1864.65504607236,HRSE,vocal,5
21,1864.65504607236,congr.,vocal,NaN
21,2349.31814333926,LRSE,vocal,3
21,2349.31814333926,MRSE,vocal,1
21,2349.31814333926,HRSE,vocal,2
21,2349.31814333926,congr.,vocal,NaN
21,2959.95538169308,LRSE,vocal,1
21,2959.95538169308,MRSE,vocal,3
21,2959.95538169308,HRSE,vocal,2
21,2959.95538169308,congr.,vocal,NaN
22,46.2493028389544,LRSE,vocal,4
22,46.2493028389544,MRSE,vocal,4
22,46.2493028389544,HRSE,vocal,2
22,46.2493028389544,congr.,vocal,NaN
22,58.2704701897613,LRSE,vocal,5
22,58.2704701897613,MRSE,vocal,5
22,58.2704701897613,HRSE,vocal,2
22,58.2704701897613,congr.,vocal,NaN
22,73.416191979352,LRSE,vocal,3
22,73.416191979352,MRSE,vocal,5
22,73.416191979352,HRSE,vocal,4
22,73.416191979352,congr.,vocal,NaN
22,92.4986056779087,LRSE,vocal,4
22,92.4986056779087,MRSE,vocal,4
22,92.4986056779087,HRSE,vocal,5
22,92.4986056779087,congr.,vocal,NaN
22,116.540940379523,LRSE,vocal,4
22,116.540940379523,MRSE,vocal,4
22,116.540940379523,HRSE,vocal,5
22,116.540940379523,congr.,vocal,NaN
22,146.832383958704,LRSE,vocal,5
22,146.832383958704,MRSE,vocal,5
22,146.832383958704,HRSE,vocal,4
22,146.832383958704,congr.,vocal,NaN
22,184.997211355817,LRSE,vocal,5
22,184.997211355817,MRSE,vocal,4
22,184.997211355817,HRSE,vocal,4
22,184.997211355817,congr.,vocal,4
22,233.081880759045,LRSE,vocal,5
22,233.081880759045,MRSE,vocal,5
22,233.081880759045,HRSE,vocal,3
22,233.081880759045,congr.,vocal,4
22,293.664767917408,LRSE,vocal,4
22,293.664767917408,MRSE,vocal,4
22,293.664767917408,HRSE,vocal,4
22,293.664767917408,congr.,vocal,4
22,369.994422711635,LRSE,vocal,4
22,369.994422711635,MRSE,vocal,4
22,369.994422711635,HRSE,vocal,4
22,369.994422711635,congr.,vocal,4
22,466.163761518091,LRSE,vocal,4
22,466.163761518091,MRSE,vocal,4
22,466.163761518091,HRSE,vocal,3
22,466.163761518091,congr.,vocal,4
22,587.329535834816,LRSE,vocal,4
22,587.329535834816,MRSE,vocal,4
22,587.329535834816,HRSE,vocal,4
22,587.329535834816,congr.,vocal,3
22,739.98884542327,LRSE,vocal,4
22,739.98884542327,MRSE,vocal,3
22,739.98884542327,HRSE,vocal,4
22,739.98884542327,congr.,vocal,4
22,932.327523036181,LRSE,vocal,3
22,932.327523036181,MRSE,vocal,3
22,932.327523036181,HRSE,vocal,2
22,932.327523036181,congr.,vocal,NaN
22,1174.65907166963,LRSE,vocal,3
22,1174.65907166963,MRSE,vocal,3
22,1174.65907166963,HRSE,vocal,4
22,1174.65907166963,congr.,vocal,NaN
22,1479.97769084654,LRSE,vocal,3
22,1479.97769084654,MRSE,vocal,5
22,1479.97769084654,HRSE,vocal,3
22,1479.97769084654,congr.,vocal,NaN
22,1864.65504607236,LRSE,vocal,2
22,1864.65504607236,MRSE,vocal,3
22,1864.65504607236,HRSE,vocal,3
22,1864.65504607236,congr.,vocal,NaN
22,2349.31814333926,LRSE,vocal,3
22,2349.31814333926,MRSE,vocal,1
22,2349.31814333926,HRSE,vocal,2
22,2349.31814333926,congr.,vocal,NaN
22,2959.95538169308,LRSE,vocal,3
22,2959.95538169308,MRSE,vocal,2
22,2959.95538169308,HRSE,vocal,2
22,2959.95538169308,congr.,vocal,NaN
23,46.2493028389544,LRSE,vocal,4
23,46.2493028389544,MRSE,vocal,3
23,46.2493028389544,HRSE,vocal,2
23,46.2493028389544,congr.,vocal,NaN
23,58.2704701897613,LRSE,vocal,5
23,58.2704701897613,MRSE,vocal,4
23,58.2704701897613,HRSE,vocal,3
23,58.2704701897613,congr.,vocal,NaN
23,73.416191979352,LRSE,vocal,5
23,73.416191979352,MRSE,vocal,5
23,73.416191979352,HRSE,vocal,3
23,73.416191979352,congr.,vocal,NaN
23,92.4986056779087,LRSE,vocal,4
23,92.4986056779087,MRSE,vocal,5
23,92.4986056779087,HRSE,vocal,3
23,92.4986056779087,congr.,vocal,NaN
23,116.540940379523,LRSE,vocal,3
23,116.540940379523,MRSE,vocal,5
23,116.540940379523,HRSE,vocal,3
23,116.540940379523,congr.,vocal,NaN
23,146.832383958704,LRSE,vocal,4
23,146.832383958704,MRSE,vocal,4
23,146.832383958704,HRSE,vocal,2
23,146.832383958704,congr.,vocal,NaN
23,184.997211355817,LRSE,vocal,4
23,184.997211355817,MRSE,vocal,5
23,184.997211355817,HRSE,vocal,3
23,184.997211355817,congr.,vocal,3
23,233.081880759045,LRSE,vocal,5
23,233.081880759045,MRSE,vocal,3
23,233.081880759045,HRSE,vocal,3
23,233.081880759045,congr.,vocal,4
23,293.664767917408,LRSE,vocal,3
23,293.664767917408,MRSE,vocal,4
23,293.664767917408,HRSE,vocal,3
23,293.664767917408,congr.,vocal,4
23,369.994422711635,LRSE,vocal,5
23,369.994422711635,MRSE,vocal,4
23,369.994422711635,HRSE,vocal,4
23,369.994422711635,congr.,vocal,5
23,466.163761518091,LRSE,vocal,6
23,466.163761518091,MRSE,vocal,3
23,466.163761518091,HRSE,vocal,2
23,466.163761518091,congr.,vocal,5
23,587.329535834816,LRSE,vocal,3
23,587.329535834816,MRSE,vocal,2
23,587.329535834816,HRSE,vocal,3
23,587.329535834816,congr.,vocal,6
23,739.98884542327,LRSE,vocal,2
23,739.98884542327,MRSE,vocal,2
23,739.98884542327,HRSE,vocal,3
23,739.98884542327,congr.,vocal,3
23,932.327523036181,LRSE,vocal,2
23,932.327523036181,MRSE,vocal,3
23,932.327523036181,HRSE,vocal,2
23,932.327523036181,congr.,vocal,NaN
23,1174.65907166963,LRSE,vocal,2
23,1174.65907166963,MRSE,vocal,2
23,1174.65907166963,HRSE,vocal,2
23,1174.65907166963,congr.,vocal,NaN
23,1479.97769084654,LRSE,vocal,3
23,1479.97769084654,MRSE,vocal,2
23,1479.97769084654,HRSE,vocal,2
23,1479.97769084654,congr.,vocal,NaN
23,1864.65504607236,LRSE,vocal,2
23,1864.65504607236,MRSE,vocal,2
23,1864.65504607236,HRSE,vocal,2
23,1864.65504607236,congr.,vocal,NaN
23,2349.31814333926,LRSE,vocal,2
23,2349.31814333926,MRSE,vocal,2
23,2349.31814333926,HRSE,vocal,1
23,2349.31814333926,congr.,vocal,NaN
23,2959.95538169308,LRSE,vocal,3
23,2959.95538169308,MRSE,vocal,1
23,2959.95538169308,HRSE,vocal,3
23,2959.95538169308,congr.,vocal,NaN
24,46.2493028389544,LRSE,vocal,3
24,46.2493028389544,MRSE,vocal,1
24,46.2493028389544,HRSE,vocal,1
24,46.2493028389544,congr.,vocal,NaN
24,58.2704701897613,LRSE,vocal,3
24,58.2704701897613,MRSE,vocal,2
24,58.2704701897613,HRSE,vocal,1
24,58.2704701897613,congr.,vocal,NaN
24,73.416191979352,LRSE,vocal,2
24,73.416191979352,MRSE,vocal,3
24,73.416191979352,HRSE,vocal,1
24,73.416191979352,congr.,vocal,NaN
24,92.4986056779087,LRSE,vocal,4
24,92.4986056779087,MRSE,vocal,2
24,92.4986056779087,HRSE,vocal,1
24,92.4986056779087,congr.,vocal,NaN
24,116.540940379523,LRSE,vocal,1
24,116.540940379523,MRSE,vocal,3
24,116.540940379523,HRSE,vocal,1
24,116.540940379523,congr.,vocal,NaN
24,146.832383958704,LRSE,vocal,2
24,146.832383958704,MRSE,vocal,2
24,146.832383958704,HRSE,vocal,1
24,146.832383958704,congr.,vocal,NaN
24,184.997211355817,LRSE,vocal,3
24,184.997211355817,MRSE,vocal,2
24,184.997211355817,HRSE,vocal,1
24,184.997211355817,congr.,vocal,1
24,233.081880759045,LRSE,vocal,3
24,233.081880759045,MRSE,vocal,4
24,233.081880759045,HRSE,vocal,1
24,233.081880759045,congr.,vocal,3
24,293.664767917408,LRSE,vocal,4
24,293.664767917408,MRSE,vocal,3
24,293.664767917408,HRSE,vocal,1
24,293.664767917408,congr.,vocal,2
24,369.994422711635,LRSE,vocal,4
24,369.994422711635,MRSE,vocal,4
24,369.994422711635,HRSE,vocal,4
24,369.994422711635,congr.,vocal,6
24,466.163761518091,LRSE,vocal,4
24,466.163761518091,MRSE,vocal,2
24,466.163761518091,HRSE,vocal,2
24,466.163761518091,congr.,vocal,2
24,587.329535834816,LRSE,vocal,5
24,587.329535834816,MRSE,vocal,2
24,587.329535834816,HRSE,vocal,4
24,587.329535834816,congr.,vocal,5
24,739.98884542327,LRSE,vocal,5
24,739.98884542327,MRSE,vocal,3
24,739.98884542327,HRSE,vocal,5
24,739.98884542327,congr.,vocal,5
24,932.327523036181,LRSE,vocal,3
24,932.327523036181,MRSE,vocal,4
24,932.327523036181,HRSE,vocal,1
24,932.327523036181,congr.,vocal,NaN
24,1174.65907166963,LRSE,vocal,5
24,1174.65907166963,MRSE,vocal,4
24,1174.65907166963,HRSE,vocal,3
24,1174.65907166963,congr.,vocal,NaN
24,1479.97769084654,LRSE,vocal,2
24,1479.97769084654,MRSE,vocal,3
24,1479.97769084654,HRSE,vocal,2
24,1479.97769084654,congr.,vocal,NaN
24,1864.65504607236,LRSE,vocal,2
24,1864.65504607236,MRSE,vocal,2
24,1864.65504607236,HRSE,vocal,1
24,1864.65504607236,congr.,vocal,NaN
24,2349.31814333926,LRSE,vocal,2
24,2349.31814333926,MRSE,vocal,1
24,2349.31814333926,HRSE,vocal,3
24,2349.31814333926,congr.,vocal,NaN
24,2959.95538169308,LRSE,vocal,2
24,2959.95538169308,MRSE,vocal,2
24,2959.95538169308,HRSE,vocal,2
24,2959.95538169308,congr.,vocal,NaN
25,46.2493028389544,LRSE,vocal,2.66666666666667
25,46.2493028389544,MRSE,vocal,2.66666666666667
25,46.2493028389544,HRSE,vocal,6
25,46.2493028389544,congr.,vocal,NaN
25,58.2704701897613,LRSE,vocal,4.33333333333333
25,58.2704701897613,MRSE,vocal,4.33333333333333
25,58.2704701897613,HRSE,vocal,2.66666666666667
25,58.2704701897613,congr.,vocal,NaN
25,73.416191979352,LRSE,vocal,2.66666666666667
25,73.416191979352,MRSE,vocal,6
25,73.416191979352,HRSE,vocal,2.66666666666667
25,73.416191979352,congr.,vocal,NaN
25,92.4986056779087,LRSE,vocal,4.33333333333333
25,92.4986056779087,MRSE,vocal,4.33333333333333
25,92.4986056779087,HRSE,vocal,2.66666666666667
