participant,score,space,condition,f0
12,3,outer,congruent,77.9
12,5,outer,congruent,147.1
12,2,outer,congruent,360.8
12,2,outer,congruent,508.6
12,1,outer,congruent,320.4
12,2,outer,congruent,508.6
12,5,outer,congruent,179.8
12,4,outer,congruent,197.3
12,5,outer,congruent,174.6
12,6,outer,congruent,218.1
12,1,inner,incongruent,185
12,2,inner,incongruent,55
12,1,inner,incongruent,293.7
12,2,inner,incongruent,370
12,3,inner,incongruent,440
12,3,inner,incongruent,196
12,1,inner,incongruent,246.9
12,1,inner,incongruent,164.8
12,4,inner,incongruent,392
12,2,inner,incongruent,523.3
12,3,inner,incongruent,207.7
12,1,inner,incongruent,130.8
12,3,inner,incongruent,277.2
12,4,inner,incongruent,659.3
12,4,inner,incongruent,587.3
12,2,inner,incongruent,311.1
12,3,inner,incongruent,220
12,2,inner,incongruent,493.9
12,3,inner,incongruent,415.3
12,4,inner,incongruent,1396.9
12,5,inner,incongruent,311.1
12,3,inner,incongruent,293.7
12,5,inner,incongruent,370
12,2,inner,incongruent,207.7
12,4,inner,incongruent,880
12,4,inner,incongruent,293.7
12,4,inner,incongruent,261.6
12,4,inner,incongruent,932.3
12,4,inner,incongruent,880
12,2,inner,incongruent,1244.5
12,3,inner,incongruent,587.3
12,4,inner,incongruent,392
12,2,inner,incongruent,2217.5
12,4,inner,incongruent,932.3
12,5,inner,incongruent,880
12,4,inner,incongruent,698.5
12,4,inner,incongruent,659.3
12,4,inner,incongruent,698.5
12,4,inner,incongruent,1760
12,4,inner,incongruent,1396.9
12,5,inner,incongruent,622.3
12,5,inner,incongruent,698.5
12,4,inner,incongruent,698.5
12,4,inner,incongruent,1318.5
12,2,inner,incongruent,1760
12,2,outer,incongruent,207.7
12,1,outer,incongruent,185
12,1,outer,incongruent,185
12,1,outer,incongruent,146.8
12,1,outer,incongruent,196
12,1,outer,incongruent,174.6
12,4,outer,incongruent,277.2
12,2,outer,incongruent,293.7
12,3,outer,incongruent,659.3
12,2,outer,incongruent,587.3
12,5,outer,incongruent,523.3
12,2,outer,incongruent,659.3
12,5,outer,incongruent,622.3
12,6,outer,incongruent,523.3
12,2,outer,incongruent,370
12,3,outer,incongruent,370
12,4,outer,incongruent,523.3
12,3,outer,incongruent,370
12,3,outer,incongruent,698.5
12,4,outer,incongruent,587.3
12,3,outer,incongruent,1244.5
12,4,outer,incongruent,1046.5
12,1,outer,incongruent,1108.7
12,4,outer,incongruent,1046.5
12,3,outer,incongruent,1568
12,1,outer,incongruent,1568
12,3,outer,incongruent,1568
12,4,outer,incongruent,830.6
12,3,outer,incongruent,329.6
12,1,outer,incongruent,233.1
12,1,outer,incongruent,370
12,1,outer,incongruent,233.1
12,5,outer,incongruent,659.3
12,6,outer,incongruent,622.3
12,5,outer,incongruent,698.5
12,5,outer,incongruent,554.4
12,2,inner,fixed,293.7
12,3,inner,fixed,293.7
12,2,inner,fixed,293.7
12,3,inner,fixed,293.7
12,2,inner,fixed,293.7
12,3,inner,fixed,293.7
12,2,inner,fixed,293.7
12,3,inner,fixed,293.7
12,2,inner,fixed,293.7
12,2,inner,fixed,293.7
12,3,inner,fixed,293.7
12,3,inner,fixed,293.7
12,3,inner,fixed,293.7
12,4,inner,fixed,293.7
12,4,inner,fixed,293.7
12,4,inner,fixed,293.7
12,3,inner,fixed,293.7
12,2,inner,fixed,293.7
12,4,inner,fixed,293.7
12,3,inner,fixed,293.7
12,4,inner,fixed,293.7
12,4,inner,fixed,293.7
12,4,inner,fixed,293.7
12,3,inner,fixed,293.7
12,2,inner,fixed,293.7
12,5,inner,fixed,293.7
12,4,inner,fixed,293.7
12,3,inner,fixed,293.7
12,4,inner,fixed,293.7
12,4,inner,fixed,293.7
12,5,inner,fixed,293.7
12,6,inner,fixed,293.7
12,4,inner,fixed,293.7
12,4,inner,fixed,293.7
12,5,inner,fixed,293.7
12,4,inner,fixed,293.7
12,5,inner,fixed,293.7
12,4,inner,fixed,293.7
12,5,inner,fixed,293.7
12,4,inner,fixed,293.7
12,5,inner,fixed,293.7
12,4,inner,fixed,293.7
12,6,inner,fixed,293.7
12,5,inner,fixed,293.7
12,4,inner,fixed,293.7
12,1,outer,fixed,293.7
12,3,outer,fixed,293.7
12,1,outer,fixed,293.7
12,1,outer,fixed,293.7
12,2,outer,fixed,293.7
12,2,outer,fixed,293.7
12,3,outer,fixed,293.7
12,3,outer,fixed,293.7
12,5,outer,fixed,293.7
12,6,outer,fixed,293.7
12,6,outer,fixed,293.7
12,6,outer,fixed,293.7
12,6,outer,fixed,293.7
12,6,outer,fixed,293.7
12,4,outer,fixed,293.7
12,2,outer,fixed,293.7
12,3,outer,fixed,293.7
12,4,outer,fixed,293.7
12,3,outer,fixed,293.7
12,3,outer,fixed,293.7
12,3,outer,fixed,293.7
12,3,outer,fixed,293.7
12,5,outer,fixed,293.7
12,3,outer,fixed,293.7
12,5,outer,fixed,293.7
12,4,outer,fixed,293.7
12,4,outer,fixed,293.7
12,5,outer,fixed,293.7
12,1,outer,fixed,293.7
12,1,outer,fixed,293.7
12,2,outer,fixed,293.7
12,1,outer,fixed,293.7
12,5,outer,fixed,293.7
12,6,outer,fixed,293.7
12,4,outer,fixed,293.7
12,6,outer,fixed,293.7
13,1,inner,congruent,640.8
13,1,inner,congruent,2253.9
13,1,inner,congruent,403.7
13,2.25,inner,congruent,320.4
13,1,inner,congruent,277.2
13,1,inner,congruent,623.3
13,1,inner,congruent,480
13,1,inner,congruent,719.2
13,1,inner,congruent,302.4
13,1,inner,congruent,233.1
13,1,inner,congruent,570.8
13,1,inner,congruent,938.6
13,2.25,inner,congruent,442
13,2.25,inner,congruent,185
13,2.25,inner,congruent,207.7
13,1,inner,congruent,381
13,3.5,inner,congruent,540.6
13,3.5,inner,congruent,246.9
13,2.25,inner,congruent,298.1
13,2.25,inner,congruent,87.5
13,2.25,inner,congruent,381
13,4.75,inner,congruent,416
13,3.5,inner,congruent,330.2
13,3.5,inner,congruent,588
13,3.5,inner,congruent,134.7
13,4.75,inner,congruent,415.3
13,4.75,inner,congruent,454.6
13,4.75,inner,congruent,132.8
13,3.5,inner,congruent,142.3
13,2.25,inner,congruent,95.6
13,2.25,inner,congruent,201.8
13,2.25,inner,congruent,315.8
13,3.5,inner,congruent,56.5
13,3.5,inner,congruent,131.4
13,2.25,inner,congruent,134.7
13,4.75,inner,congruent,170.3
13,4.75,inner,congruent,186.2
13,4.75,inner,congruent,169.7
13,3.5,inner,congruent,67.4
13,2.25,inner,congruent,84.9
13,6,inner,congruent,197.3
13,4.75,inner,congruent,169.7
13,2.25,inner,congruent,169.7
13,6,inner,congruent,93.9
13,2.25,inner,congruent,69.4
13,1,outer,congruent,591.3
13,1,outer,congruent,640.8
13,1,outer,congruent,640.8
13,1,outer,congruent,823.5
13,1,outer,congruent,623.3
13,1,outer,congruent,709
13,2.25,outer,congruent,440.7
13,2.25,outer,congruent,403.7
13,3.5,outer,congruent,179.8
13,4.75,outer,congruent,201.8
13,4.75,outer,congruent,226.5
13,4.75,outer,congruent,187.8
13,4.75,outer,congruent,197.3
13,4.75,outer,congruent,226.5
13,2.25,outer,congruent,320.4
13,3.5,outer,congruent,320.4
13,1,outer,congruent,226.5
13,2.25,outer,congruent,320.4
13,1,outer,congruent,171.4
13,2.25,outer,congruent,207.7
13,2.25,outer,congruent,95.2
13,2.25,outer,congruent,114.4
13,2.25,outer,congruent,106.9
13,2.25,outer,congruent,114.4
13,3.5,outer,congruent,77.9
13,3.5,outer,congruent,77.9
13,2.25,outer,congruent,77.9
13,4.75,outer,congruent,147.1
13,2.25,outer,congruent,360.8
13,1,outer,congruent,508.6
13,1,outer,congruent,320.4
13,1,outer,congruent,508.6
13,3.5,outer,congruent,179.8
13,4.75,outer,congruent,197.3
13,3.5,outer,congruent,174.6
13,2.25,outer,congruent,218.1
13,2.25,inner,incongruent,185
13,2.25,inner,incongruent,55
13,1,inner,incongruent,293.7
13,1,inner,incongruent,370
13,1,inner,incongruent,440
13,3.5,inner,incongruent,196
13,1,inner,incongruent,246.9
13,1,inner,incongruent,164.8
13,1,inner,incongruent,392
13,2.25,inner,incongruent,523.3
13,2.25,inner,incongruent,207.7
13,2.25,inner,incongruent,130.8
13,3.5,inner,incongruent,277.2
13,2.25,inner,incongruent,659.3
13,2.25,inner,incongruent,587.3
13,4.75,inner,incongruent,311.1
13,3.5,inner,incongruent,220
13,2.25,inner,incongruent,493.9
13,2.25,inner,incongruent,415.3
13,1,inner,incongruent,1396.9
13,3.5,inner,incongruent,311.1
13,3.5,inner,incongruent,293.7
13,2.25,inner,incongruent,370
13,3.5,inner,incongruent,207.7
13,3.5,inner,incongruent,880
13,2.25,inner,incongruent,293.7
13,4.75,inner,incongruent,261.6
13,2.25,inner,incongruent,932.3
13,1,inner,incongruent,880
13,1,inner,incongruent,1244.5
13,3.5,inner,incongruent,587.3
13,6,inner,incongruent,392
13,1,inner,incongruent,2217.5
13,2.25,inner,incongruent,932.3
13,2.25,inner,incongruent,880
13,2.25,inner,incongruent,698.5
13,2.25,inner,incongruent,659.3
13,2.25,inner,incongruent,698.5
13,2.25,inner,incongruent,1760
13,1,inner,incongruent,1396.9
13,2.25,inner,incongruent,622.3
13,2.25,inner,incongruent,698.5
13,2.25,inner,incongruent,698.5
13,3.5,inner,incongruent,1318.5
13,1,inner,incongruent,1760
13,1,outer,incongruent,207.7
13,1,outer,incongruent,185
13,2.25,outer,incongruent,185
13,1,outer,incongruent,146.8
13,2.25,outer,incongruent,196
13,2.25,outer,incongruent,174.6
13,2.25,outer,incongruent,277.2
13,2.25,outer,incongruent,293.7
13,3.5,outer,incongruent,659.3
13,1,outer,incongruent,587.3
13,4.75,outer,incongruent,523.3
13,1,outer,incongruent,659.3
13,3.5,outer,incongruent,622.3
13,2.25,outer,incongruent,523.3
13,2.25,outer,incongruent,370
13,3.5,outer,incongruent,370
13,2.25,outer,incongruent,523.3
13,1,outer,incongruent,370
13,2.25,outer,incongruent,698.5
13,3.5,outer,incongruent,587.3
13,1,outer,incongruent,1244.5
13,1,outer,incongruent,1046.5
13,2.25,outer,incongruent,1108.7
13,1,outer,incongruent,1046.5
13,1,outer,incongruent,1568
13,2.25,outer,incongruent,1568
13,2.25,outer,incongruent,1568
13,1,outer,incongruent,830.6
13,1,outer,incongruent,329.6
13,1,outer,incongruent,233.1
13,1,outer,incongruent,370
13,1,outer,incongruent,233.1
13,3.5,outer,incongruent,659.3
13,3.5,outer,incongruent,622.3
13,2.25,outer,incongruent,698.5
13,4.75,outer,incongruent,554.4
13,1,inner,fixed,293.7
13,1,inner,fixed,293.7
13,1,inner,fixed,293.7
13,1,inner,fixed,293.7
13,2.25,inner,fixed,293.7
13,1,inner,fixed,293.7
13,1,inner,fixed,293.7
13,1,inner,fixed,293.7
13,1,inner,fixed,293.7
13,2.25,inner,fixed,293.7
13,3.5,inner,fixed,293.7
13,2.25,inner,fixed,293.7
13,1,inner,fixed,293.7
13,2.25,inner,fixed,293.7
13,2.25,inner,fixed,293.7
13,2.25,inner,fixed,293.7
13,2.25,inner,fixed,293.7
13,2.25,inner,fixed,293.7
13,1,inner,fixed,293.7
13,1,inner,fixed,293.7
13,3.5,inner,fixed,293.7
13,4.75,inner,fixed,293.7
13,2.25,inner,fixed,293.7
13,3.5,inner,fixed,293.7
13,3.5,inner,fixed,293.7
13,3.5,inner,fixed,293.7
13,4.75,inner,fixed,293.7
13,2.25,inner,fixed,293.7
13,3.5,inner,fixed,293.7
13,3.5,inner,fixed,293.7
13,3.5,inner,fixed,293.7
13,3.5,inner,fixed,293.7
13,3.5,inner,fixed,293.7
13,3.5,inner,fixed,293.7
13,2.25,inner,fixed,293.7
13,3.5,inner,fixed,293.7
13,3.5,inner,fixed,293.7
13,3.5,inner,fixed,293.7
13,3.5,inner,fixed,293.7
13,4.75,inner,fixed,293.7
13,3.5,inner,fixed,293.7
13,3.5,inner,fixed,293.7
13,4.75,inner,fixed,293.7
13,3.5,inner,fixed,293.7
13,3.5,inner,fixed,293.7
13,1,outer,fixed,293.7
13,1,outer,fixed,293.7
13,1,outer,fixed,293.7
13,1,outer,fixed,293.7
13,1,outer,fixed,293.7
13,1,outer,fixed,293.7
13,3.5,outer,fixed,293.7
13,3.5,outer,fixed,293.7
13,4.75,outer,fixed,293.7
13,4.75,outer,fixed,293.7
13,4.75,outer,fixed,293.7
13,4.75,outer,fixed,293.7
13,4.75,outer,fixed,293.7
13,4.75,outer,fixed,293.7
13,1,outer,fixed,293.7
13,1,outer,fixed,293.7
13,1,outer,fixed,293.7
13,1,outer,fixed,293.7
13,2.25,outer,fixed,293.7
13,1,outer,fixed,293.7
13,2.25,outer,fixed,293.7
13,3.5,outer,fixed,293.7
13,3.5,outer,fixed,293.7
13,2.25,outer,fixed,293.7
13,3.5,outer,fixed,293.7
13,3.5,outer,fixed,293.7
13,3.5,outer,fixed,293.7
13,3.5,outer,fixed,293.7
13,1,outer,fixed,293.7
13,1,outer,fixed,293.7
13,1,outer,fixed,293.7
13,1,outer,fixed,293.7
13,3.5,outer,fixed,293.7
13,3.5,outer,fixed,293.7
13,3.5,outer,fixed,293.7
13,3.5,outer,fixed,293.7
14,3,inner,congruent,640.8
14,4,inner,congruent,2253.9
14,3,inner,congruent,403.7
14,5,inner,congruent,320.4
14,3,inner,congruent,277.2
14,3,inner,congruent,623.3
14,4,inner,congruent,480
14,5,inner,congruent,719.2
14,4,inner,congruent,302.4
14,3,inner,congruent,233.1
14,3,inner,congruent,570.8
14,3,inner,congruent,938.6
14,3,inner,congruent,442
14,5,inner,congruent,185
14,3,inner,congruent,207.7
14,3,inner,congruent,381
14,3,inner,congruent,540.6
14,3,inner,congruent,246.9
14,5,inner,congruent,298.1
14,3,inner,congruent,87.5
14,3,inner,congruent,381
14,3,inner,congruent,416
14,4,inner,congruent,330.2
14,5,inner,congruent,588
14,5,inner,congruent,134.7
14,4,inner,congruent,415.3
14,5,inner,congruent,454.6
14,5,inner,congruent,132.8
14,5,inner,congruent,142.3
14,3,inner,congruent,95.6
14,4,inner,congruent,201.8
14,5,inner,congruent,315.8
14,2,inner,congruent,56.5
14,4,inner,congruent,131.4
14,4,inner,congruent,134.7
14,4,inner,congruent,170.3
14,4,inner,congruent,186.2
14,5,inner,congruent,169.7
14,5,inner,congruent,67.4
14,4,inner,congruent,84.9
14,4,inner,congruent,197.3
14,5,inner,congruent,169.7
14,5,inner,congruent,169.7
14,4,inner,congruent,93.9
14,4,inner,congruent,69.4
14,3,outer,congruent,591.3
14,4,outer,congruent,640.8
14,3,outer,congruent,640.8
14,5,outer,congruent,823.5
14,3,outer,congruent,623.3
14,2,outer,congruent,709
14,3,outer,congruent,440.7
14,2,outer,congruent,403.7
14,3,outer,congruent,179.8
14,2,outer,congruent,201.8
14,4,outer,congruent,226.5
14,4,outer,congruent,187.8
14,4,outer,congruent,197.3
14,4,outer,congruent,226.5
14,4,outer,congruent,320.4
14,3,outer,congruent,320.4
14,4,outer,congruent,226.5
14,3,outer,congruent,320.4
14,3,outer,congruent,171.4
14,3,outer,congruent,207.7
14,1,outer,congruent,95.2
14,3,outer,congruent,114.4
14,4,outer,congruent,106.9
14,5,outer,congruent,114.4
14,3,outer,congruent,77.9
14,4,outer,congruent,77.9
14,4,outer,congruent,77.9
14,5,outer,congruent,147.1
14,3,outer,congruent,360.8
14,4,outer,congruent,508.6
14,3,outer,congruent,320.4
14,3,outer,congruent,508.6
14,5,outer,congruent,179.8
14,4,outer,congruent,197.3
14,4,outer,congruent,174.6
14,5,outer,congruent,218.1
14,3,inner,incongruent,185
14,1,inner,incongruent,55
14,3,inner,incongruent,293.7
14,4,inner,incongruent,370
14,5,inner,incongruent,440
14,2,inner,incongruent,196
14,3,inner,incongruent,246.9
14,3,inner,incongruent,164.8
14,4,inner,incongruent,392
14,5,inner,incongruent,523.3
14,4,inner,incongruent,207.7
14,2,inner,incongruent,130.8
14,5,inner,incongruent,277.2
14,6,inner,incongruent,659.3
14,5,inner,incongruent,587.3
14,4,inner,incongruent,311.1
14,4,inner,incongruent,220
14,5,inner,incongruent,493.9
14,4,inner,incongruent,415.3
14,4,inner,incongruent,1396.9
14,3,inner,incongruent,311.1
14,5,inner,incongruent,293.7
14,4,inner,incongruent,370
14,4,inner,incongruent,207.7
14,6,inner,incongruent,880
14,4,inner,incongruent,293.7
14,3,inner,incongruent,261.6
14,6,inner,incongruent,932.3
14,5,inner,incongruent,880
14,6,inner,incongruent,1244.5
14,4,inner,incongruent,587.3
14,5,inner,incongruent,392
14,5,inner,incongruent,2217.5
14,5,inner,incongruent,932.3
14,6,inner,incongruent,880
14,4,inner,incongruent,698.5
14,3,inner,incongruent,659.3
14,5,inner,incongruent,698.5
14,3,inner,incongruent,1760
14,6,inner,incongruent,1396.9
14,5,inner,incongruent,622.3
14,4,inner,incongruent,698.5
14,5,inner,incongruent,698.5
14,6,inner,incongruent,1318.5
14,3,inner,incongruent,1760
14,2,outer,incongruent,207.7
14,2,outer,incongruent,185
14,2,outer,incongruent,185
14,2,outer,incongruent,146.8
14,4,outer,incongruent,196
14,3,outer,incongruent,174.6
14,3,outer,incongruent,277.2
14,2,outer,incongruent,293.7
14,3,outer,incongruent,659.3
14,2,outer,incongruent,587.3
14,2,outer,incongruent,523.3
14,2,outer,incongruent,659.3
14,2,outer,incongruent,622.3
14,1,outer,incongruent,523.3
14,4,outer,incongruent,370
14,4,outer,incongruent,370
14,5,outer,incongruent,523.3
14,5,outer,incongruent,370
14,4,outer,incongruent,698.5
14,5,outer,incongruent,587.3
14,6,outer,incongruent,1244.5
14,6,outer,incongruent,1046.5
14,6,outer,incongruent,1108.7
14,6,outer,incongruent,1046.5
14,6,outer,incongruent,1568
14,2,outer,incongruent,1568
14,3,outer,incongruent,1568
14,6,outer,incongruent,830.6
14,3,outer,incongruent,329.6
14,3,outer,incongruent,233.1
14,3,outer,incongruent,370
14,2,outer,incongruent,233.1
14,5,outer,incongruent,659.3
14,3,outer,incongruent,622.3
14,6,outer,incongruent,698.5
14,6,outer,incongruent,554.4
14,2,inner,fixed,293.7
14,3,inner,fixed,293.7
14,3,inner,fixed,293.7
14,3,inner,fixed,293.7
14,2,inner,fixed,293.7
14,3,inner,fixed,293.7
14,3,inner,fixed,293.7
14,3,inner,fixed,293.7
14,3,inner,fixed,293.7
14,3,inner,fixed,293.7
14,3,inner,fixed,293.7
14,2,inner,fixed,293.7
14,3,inner,fixed,293.7
14,2,inner,fixed,293.7
14,4,inner,fixed,293.7
14,3,inner,fixed,293.7
14,3,inner,fixed,293.7
14,3,inner,fixed,293.7
14,5,inner,fixed,293.7
14,5,inner,fixed,293.7
14,3,inner,fixed,293.7
14,4,inner,fixed,293.7
14,5,inner,fixed,293.7
14,5,inner,fixed,293.7
14,4,inner,fixed,293.7
14,4,inner,fixed,293.7
14,3,inner,fixed,293.7
14,4,inner,fixed,293.7
14,5,inner,fixed,293.7
14,4,inner,fixed,293.7
14,3,inner,fixed,293.7
14,4,inner,fixed,293.7
14,4,inner,fixed,293.7
14,5,inner,fixed,293.7
14,2,inner,fixed,293.7
14,3,inner,fixed,293.7
14,4,inner,fixed,293.7
14,4,inner,fixed,293.7
14,4,inner,fixed,293.7
14,4,inner,fixed,293.7
14,4,inner,fixed,293.7
14,4,inner,fixed,293.7
14,4,inner,fixed,293.7
14,4,inner,fixed,293.7
14,4,inner,fixed,293.7
14,3,outer,fixed,293.7
14,2,outer,fixed,293.7
14,2,outer,fixed,293.7
14,2,outer,fixed,293.7
14,2,outer,fixed,293.7
14,1,outer,fixed,293.7
14,2,outer,fixed,293.7
14,2,outer,fixed,293.7
14,3,outer,fixed,293.7
14,2,outer,fixed,293.7
14,5,outer,fixed,293.7
14,3,outer,fixed,293.7
14,3,outer,fixed,293.7
14,4,outer,fixed,293.7
14,4,outer,fixed,293.7
14,4,outer,fixed,293.7
14,4,outer,fixed,293.7
14,4,outer,fixed,293.7
14,4,outer,fixed,293.7
14,3,outer,fixed,293.7
14,3,outer,fixed,293.7
14,4,outer,fixed,293.7
14,5,outer,fixed,293.7
14,4,outer,fixed,293.7
14,3,outer,fixed,293.7
14,4,outer,fixed,293.7
14,4,outer,fixed,293.7
14,5,outer,fixed,293.7
14,3,outer,fixed,293.7
14,3,outer,fixed,293.7
14,3,outer,fixed,293.7
14,2,outer,fixed,293.7
14,4,outer,fixed,293.7
14,4,outer,fixed,293.7
14,4,outer,fixed,293.7
14,4,outer,fixed,293.7
15,2,inner,congruent,640.8
15,1,inner,congruent,2253.9
15,2,inner,congruent,403.7
15,2,inner,congruent,320.4
15,5,inner,congruent,277.2
15,2,inner,congruent,623.3
15,3,inner,congruent,480
15,2,inner,congruent,719.2
15,3,inner,congruent,302.4
15,3,inner,congruent,233.1
15,2,inner,congruent,570.8
15,2,inner,congruent,938.6
15,3,inner,congruent,442
15,4,inner,congruent,185
15,2,inner,congruent,207.7
15,2,inner,congruent,381
15,3,inner,congruent,540.6
15,3,inner,congruent,246.9
15,3,inner,congruent,298.1
15,4,inner,congruent,87.5
15,3,inner,congruent,381
15,3,inner,congruent,416
15,3,inner,congruent,330.2
15,3,inner,congruent,588
15,4,inner,congruent,134.7
15,3,inner,congruent,415.3
15,3,inner,congruent,454.6
15,4,inner,congruent,132.8
15,4,inner,congruent,142.3
15,4,inner,congruent,95.6
15,5,inner,congruent,201.8
15,5,inner,congruent,315.8
15,5,inner,congruent,56.5
15,4,inner,congruent,131.4
15,3,inner,congruent,134.7
15,6,inner,congruent,170.3
15,5,inner,congruent,186.2
15,5,inner,congruent,169.7
15,5,inner,congruent,67.4
15,5,inner,congruent,84.9
15,4,inner,congruent,197.3
15,6,inner,congruent,169.7
15,6,inner,congruent,169.7
15,5,inner,congruent,93.9
15,5,inner,congruent,69.4
15,2,outer,congruent,591.3
15,1,outer,congruent,640.8
15,1,outer,congruent,640.8
15,1,outer,congruent,823.5
15,1,outer,congruent,623.3
15,1,outer,congruent,709
15,2,outer,congruent,440.7
15,2,outer,congruent,403.7
15,4,outer,congruent,179.8
15,6,outer,congruent,201.8
15,6,outer,congruent,226.5
15,6,outer,congruent,187.8
15,6,outer,congruent,197.3
15,6,outer,congruent,226.5
15,2,outer,congruent,320.4
15,3,outer,congruent,320.4
15,3,outer,congruent,226.5
15,3,outer,congruent,320.4
15,2,outer,congruent,171.4
15,3,outer,congruent,207.7
15,4,outer,congruent,95.2
15,4,outer,congruent,114.4
15,3,outer,congruent,106.9
15,3,outer,congruent,114.4
15,4,outer,congruent,77.9
15,4,outer,congruent,77.9
15,4,outer,congruent,77.9
15,6,outer,congruent,147.1
15,1,outer,congruent,360.8
15,1,outer,congruent,508.6
15,2,outer,congruent,320.4
15,3,outer,congruent,508.6
15,6,outer,congruent,179.8
15,6,outer,congruent,197.3
15,5,outer,congruent,174.6
15,6,outer,congruent,218.1
15,4,inner,incongruent,185
15,5,inner,incongruent,55
15,3,inner,incongruent,293.7
15,2,inner,incongruent,370
15,2,inner,incongruent,440
15,3,inner,incongruent,196
15,1,inner,incongruent,246.9
15,5,inner,incongruent,164.8
15,2,inner,incongruent,392
15,4,inner,incongruent,523.3
15,4,inner,incongruent,207.7
15,4,inner,incongruent,130.8
15,3,inner,incongruent,277.2
15,2,inner,incongruent,659.3
15,3,inner,incongruent,587.3
15,3,inner,incongruent,311.1
15,3,inner,incongruent,220
15,2,inner,incongruent,493.9
15,3,inner,incongruent,415.3
15,1,inner,incongruent,1396.9
15,5,inner,incongruent,311.1
15,3,inner,incongruent,293.7
15,3,inner,incongruent,370
15,3,inner,incongruent,207.7
15,1,inner,incongruent,880
15,5,inner,incongruent,293.7
15,3,inner,incongruent,261.6
15,2,inner,incongruent,932.3
15,3,inner,incongruent,880
15,1,inner,incongruent,1244.5
15,3,inner,incongruent,587.3
15,4,inner,incongruent,392
15,1,inner,incongruent,2217.5
15,3,inner,incongruent,932.3
15,3,inner,incongruent,880
15,2,inner,incongruent,698.5
15,4,inner,incongruent,659.3
15,3,inner,incongruent,698.5
15,1,inner,incongruent,1760
15,2,inner,incongruent,1396.9
15,3,inner,incongruent,622.3
15,3,inner,incongruent,698.5
15,3,inner,incongruent,698.5
15,1,inner,incongruent,1318.5
15,1,inner,incongruent,1760
15,2,outer,incongruent,207.7
15,3,outer,incongruent,185
15,1,outer,incongruent,185
15,2,outer,incongruent,146.8
15,2,outer,incongruent,196
15,2,outer,incongruent,174.6
15,3,outer,incongruent,277.2
15,4,outer,incongruent,293.7
15,2,outer,incongruent,659.3
15,2,outer,incongruent,587.3
15,5,outer,incongruent,523.3
15,2,outer,incongruent,659.3
15,4,outer,incongruent,622.3
15,5,outer,incongruent,523.3
15,3,outer,incongruent,370
15,2,outer,incongruent,370
15,3,outer,incongruent,523.3
15,3,outer,incongruent,370
15,3,outer,incongruent,698.5
15,4,outer,incongruent,587.3
15,1,outer,incongruent,1244.5
15,1,outer,incongruent,1046.5
15,2,outer,incongruent,1108.7
15,1,outer,incongruent,1046.5
